,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,LST_Day_1km_1,LST_Day_1km_2,LST_Day_1km_3,LST_Day_1km_4,LST_Day_1km_5,Lai_1,Lai_2,Lai_3,Lai_4,Lai_5,Resultado
8466,0.6024187905713916,0.5480744610230128,0.47740787214171443,0.375404518780609,0.42568738063176476,0.128220039631257,0.12828006088280064,0.1297620734984728,0.12804686826914788,0.1278940869015824,0.18375000000000002,0.16,0.13999999999999996,0.11000000000000001,0.26,Negativo
8467,0.5353760402649641,0.5249072566628457,0.4509224858014814,0.21540503793706497,0.5603471842904886,0.13326548634444732,0.13654059332012292,0.1347896291726072,0.13479796674420605,0.13145745383532922,0.11937500000000001,0.07400000000000002,0.12580645161290321,0.102,0.21666666666666665,Negativo
8468,0.5515429432271048,0.3710492250820001,0.5014281847303913,0.5928114225467046,0.46944162497917813,0.13079930214525717,0.13225237643950488,0.13034403599607577,0.12948737830619453,0.1300950575801959,0.23687500000000003,0.03600000000000001,0.15870967741935488,0.1673333333333333,0.16866666666666663,Negativo
8469,0.5789552096975967,0.4736609059696396,0.43834866096656167,0.5006480811784665,0.5190225496888161,0.12890066339278022,0.12836966198558336,0.1294296823107302,0.13359524424915997,0.1362361793170788,0.14625000000000002,0.12933333333333336,0.18903225806451612,0.13600000000000004,0.07666666666666669,Negativo
8470,0.6108844556147233,0.59511707611382,0.42434376514246386,0.47169462889432906,0.5678143868843715,0.13132592401137244,0.13081301513454527,0.1315791082689256,0.12941156198845524,0.129726314580282,0.218125,0.21733333333333335,0.10967741935483875,0.13066666666666668,0.16066666666666662,Negativo
8471,0.46699270233511925,0.4216575984028168,0.43598518709862427,0.4225557456413905,0.5573499877005815,0.1285517360213664,0.12952873266132506,0.12800006670057276,0.1302891933028919,0.13464173918037967,0.14500000000000002,0.13333333333333336,0.18483870967741936,0.13799999999999998,0.14,Negativo
8472,0.6025296994484961,0.6156888633966446,0.6516795382504502,0.5029372154424588,0.48662917787830035,0.13272917205134832,0.13154360874185117,0.13173641045309145,0.13053731943367508,0.1321570316762873,0.15000000000000002,0.222,0.2641935483870968,0.24933333333333335,0.06466666666666668,Negativo
8473,0.5637679481878877,0.5482178007562956,0.5307137985383311,0.7188403874635696,0.6838551729917526,0.13197854742827603,0.13038109186984867,0.13187759333216606,0.1318824847075041,0.1313644065362856,0.21750000000000003,0.19000000000000003,0.16548387096774192,0.33799999999999997,0.2046666666666667,Negativo
8474,0.4748385357670486,0.5423779367158811,0.4703554203433375,0.4450673227508863,0.4287806252638499,0.13084022572585507,0.13433847390942247,0.1356789701431561,0.13375606674133425,0.1356664082019471,0.14,0.13866666666666666,0.08612903225806448,0.12400000000000005,0.13733333333333334,Negativo
8475,0.31663768232101575,0.3799969340364138,0.4635182459868731,0.4483762701352437,0.3604763440787792,0.1318783923494443,0.1300008615490652,0.1325829518894327,0.1373849114040378,0.14004996984578272,0.056875,0.09733333333333336,0.127741935483871,0.08733333333333335,0.06800000000000003,Positivo
8476,0.4326398693956435,0.40570681213090815,0.30333638837140414,0.3774468387166659,0.46498040556907655,0.13235547514430945,0.1318606587978519,0.1307114449845338,0.12978260245254303,0.13118635306280693,0.085,0.08266666666666667,0.06612903225806453,0.10000000000000003,0.1466666666666667,Negativo
8477,0.4321274282410741,0.42493847707907356,0.3692600282449876,0.3292781793822845,0.2889056968813141,0.13172546739036786,0.12912782516297633,0.13115833882223465,0.1329749289222021,0.13114499870767637,0.11625,0.07733333333333332,0.08580645161290325,0.07066666666666668,0.04400000000000001,Negativo
8478,0.3399895140901208,0.22945932547251383,0.25555026192488445,0.6006542431811491,0.4463324298461278,0.13994787628155422,0.13776054679647345,0.13689903478712787,0.13562390511472966,0.13954567645960766,0.069375,0.06466666666666669,0.09129032258064516,0.16466666666666663,0.1026666666666667,Negativo
8479,0.31663768232101575,0.3799969340364138,0.4635182459868731,0.4483762701352437,0.3604763440787792,0.1318783923494443,0.1300008615490652,0.1325829518894327,0.1373849114040378,0.14004996984578272,0.056875,0.09733333333333336,0.127741935483871,0.08733333333333335,0.06800000000000003,Positivo
8480,0.5437271785922348,0.4093897749980291,0.47369097209265154,0.6170558884739876,0.4846436377614737,0.13148315671577498,0.13202837368254786,0.13023342421286377,0.12932425834984637,0.12975847907871685,0.21750000000000003,0.19799999999999998,0.16419354838709677,0.146,0.13333333333333333,Negativo
8481,0.6775033567100763,0.5529997248202563,0.44705641966673637,0.49376813049117724,0.5590139394005139,0.13064206944085466,0.13127480543350276,0.13179866432102988,0.1304465695988053,0.12906579363028053,0.27,0.19733333333333336,0.20451612903225816,0.16866666666666663,0.1473333333333333,Negativo
